Player Name,Player ID,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Dismissal Type,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
Faheem Ashraf,56,PSL X,31,1,1,2,209,6,120,179,10,118,45,23,7,YES,2,YES,19,33,2,0,"2,6",YES
Faheem Ashraf,56,PSL X,15,1,1,2,142,10,117,137,8,120,43,27,7,yes,2,yes,13,30,0,0,0,Yes
Faheem Ashraf,56,Champions T20 2024-25,8,2,5,3,159,10,118,194,5,120,27,12,6,yes,2,yes,24,41,1,0,1,yes
Faheem Ashraf,56,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,26,23,7,yes,2,yes,20,19,1,0,2,yes
Faheem Ashraf,56,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,25,12,7,yes,3,yes,26,34,1,0,2,yes
Faheem Ashraf,56,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,25,34,7,yes,1,yes,13,23,0,0,0,yes
Faheem Ashraf,56,PSL X,4,2,1,4,140,10,98,219,6,120,21,18,8,yes,1,yes,21,49,1,0,7,Yes
Faheem Ashraf,56,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,20,12,6,yes,2,yes,12,17,0,0,0,Yes
Faheem Ashraf,56,PSL X,28,2,1,6,190,8,120,185,7,120,16,9,7,yes,2,yes,18,35,1,0,2,Yes
Asif Ali,56,PSL X,33,1,4,2,202,8,120,107,10,91,15,7,6,yes,2,yes,DNB,DNB,DNB,DNB,DNB,No
Faheem Ashraf,56,PSL X,23,2,1,4,159,8,119,157,9,120,6,6,7,yes,2,yes,18,25,4,0,"3,4,5,7",Yes
Faheem Ashraf,56,PSL X,8,2,1,2,119,9,120,175,7,120,3,12,7,yes,2,yes,6,17,0,0,0,Yes
Faheem Ashraf,56,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,3,6,7,yes,2,yes,19,20,2,0,"2,3",yes
Faheem Ashraf,56,PSL X,17,1,1,5,178,7,120,114,10,92,1,2,6,yes,2,yes,22,33,5,0,"1,4,6,9,10",Yes
Faheem Ashraf,56,Champions T20 2024-25,5,1,5,2,128,9,120,132,8,113,1,2,7,yes,3,yes,19,9,1,0,6,yes
Abbas Afridi,57,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,yes
Abbas Afridi,57,PSL X,27,1,2,5,237,4,120,214,5,120,DNB,DNB,DNB,DNB,5,yes,24,48,2,0,"1,5",Yes
Abbas Afridi,57,PSL X,20,1,2,6,204,4,120,117,10,97,DNB,DNB,DNB,DNB,5,yes,20,31,1,0,2,Yes
Abbas Afridi,57,PSL X,8,1,2,1,175,7,120,119,9,120,DNB,DNB,DNB,DNB,5,yes,13,9,2,0,"7,8",yes
Abbas Afridi,57,PSL X,24,2,2,3,168,6,87,160,8,90,DNB,DNB,DNB,DNB,5,yes,20,27,4,0,"1,3,4,6",Yes
Abbas Afridi,57,PSL X,30,2,3,2,172,10,110,251,5,120,34,13,10,YES,2,YES,24,51,0,0,0,YES
Faheem Ashraf,57,PSL X,34,1,1,4,201,9,120,204,4,119,28,8,7,yes,2,yes,24,49,1,0,2,yes
Abbas Afridi,57,PSL X,10,1,2,3,128,7,120,129,4,103,24,9,9,no,0,yes,20,24,1,0,4,Yes
Abbas Afridi,57,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,21,11,8,yes,2,yes,26,39,1,0,4,yes
Abbas Afridi,57,PSL X,3,2,2,6,236,6,116,234,3,120,9,4,8,no,0,yes,28,53,1,0,4,yes
Abbas Afridi,57,PSL X,11,2,2,5,148,8,117,147,8,120,2,5,8,yes,2,yes,25,30,3,0,"4,7,9",Yes
Abbas Afridi,57,PSL X,6,2,2,4,136,10,115,201,6,120,1,3,8,yes,2,yes,24,47,1,0,4,Yes
Abbas Afridi,57,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,0,1,7,yes,2,yes,13,25,0,0,0,yes
Abbas Afridi,57,PSL X,15,2,2,1,137,8,120,142,10,117,0,5,8,yes,4,yes,24,31,2,0,"4,7",Yes
Abbas Afridi,57,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,0,1,8,yes,4,yes,19,28,1,0,1,yes
Sufiyan Muqeem,58,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Sufiyan Muqeem,58,Champions T20 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Abbas Afridi,58,PSL X,32,1,3,4,190,8,120,191,4,118,2,2,8,yes,2,yes,24,49,0,0,0,yes
Sufiyan Muqeem,58,PSL X,5,2,5,3,141,10,110,243,5,120,1,4,9,yes,1,no,18,35,0,0,0,no
Mir Hamza,59,Champions T20 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Mir Hamza,59,PSL X,27,1,2,5,237,4,120,214,5,120,DNB,DNB,DNB,DNB,5,no,25,33,1,0,4,no
Mir Hamza,59,PSL X,20,1,2,6,204,4,120,117,10,97,DNB,DNB,DNB,DNB,5,no,14,15,2,0,"3,11",no
Mir Hamza,59,National T20,29,1,1,4,182,5,120,165,5,120,DNB,DNB,DNB,DNB,5,no,24,31,2,6,"1,4",no
Mir Hamza,59,PSL X,8,1,2,1,175,7,120,119,9,120,DNB,DNB,DNB,DNB,5,no,26,31,1,0,2,no
Mir Hamza,59,PSL X,24,2,2,3,168,6,87,160,8,90,DNB,DNB,DNB,DNB,5,no,19,20,1,0,5,no
Mir Hamza,59,PSL X,11,2,2,5,148,8,117,147,8,120,DNB,DNB,DNB,DNB,5,no,25,14,1,0,2,no
Mir Hamza,59,PSL X,10,1,2,3,128,7,120,129,4,103,DNB,DNB,DNB,DNB,5,no,18,24,0,0,0,no
Mir Hamza,59,PSL X,30,2,3,2,172,10,110,251,5,120,12,6,11,NO,0,No,25,41,1,0,1,NO
Sufiyan Muqeem,59,PSL X,17,2,5,1,114,10,92,178,7,120,4,6,10,yes,2,no,25,33,0,0,0,no
Mir Hamza,59,National T20,34,2,2,2,148,8,120,155,9,120,3,3,9,no,0,no,18,22,1,0,1,no
Mir Hamza,59,PSL X,15,2,2,1,137,8,120,142,10,117,3,5,10,no,0,no,24,24,2,6,"8,9",no
Sameen Gull,60,Champions T20 2024-25,5,1,5,2,128,9,120,132,8,113,7,7,9,yes,1,no,18,23,3,0,"1,3,4",no
Sameen Gull,60,National T20,17,1,3,1,107,10,109,110,3,86,5,9,11,yes,2,no,12,17,0,0,0,no
Sameen Gull,60,National T20,25,2,3,2,93,10,104,167,7,120,5,7,11,yes,2,no,26,31,2,0,"2,5",no
Sameen Gull,60,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,4,8,9,yes,4,no,19,16,2,1,"1,3",no
Mir Hamza,60,PSL X,32,1,3,4,190,8,120,191,4,118,2,4,10,No,0,No,22,32,1,0,4,No
Sameen Gull,60,Champions T20 2024-25,3,1,5,4,160,8,120,161,2,96,1,1,9,no,0,no,18,30,0,0,0,no
Sameen Gull,60,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,0,1,8,yes,4,no,24,37,0,0,0,no
Sameen Gull,60,Champions T20 2024-25,8,2,5,3,159,10,118,194,5,120,0,1,9,yes,2,no,26,25,0,0,0,no
Usman Qadir,61,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Sameen Gull,61,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,DNB,DNB,DNB,DNB,5,no,13,18,0,0,0,no
Noman Ali,62,National T20,18,2,4,2,131,3,89,127,10,117,DNB,DNB,DNB,DNB,5,no,26,25,0,0,0,no
Noman Ali,62,National T20,22,2,4,3,127,10,104,218,3,120,14,10,8,yes,3,no,26,35,0,0,0,no
Noman Ali,62,National T20,7,2,4,1,120,8,120,199,4,120,1,2,7,yes,1,no,25,37,2,0,"3,4",no
Usman Qadir,62,Champions T20 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Noman Ali,63,Champions T20 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Mirza Tahir Baig,63,National T20,36,2,1,2,151,10,113,184,10,120,77,47,1,yes,3,no,20,37,1,0,4,yes
Mirza Tahir Baig,63,National T20,27,2,1,4,143,2,87,137,6,120,76,44,1,no,0,no,24,24,0,0,0,yes
Mirza Tahir Baig,63,National T20,17,2,1,3,110,3,86,107,10,109,37,20,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,Champions T20 2024-25,8,2,5,3,159,10,118,194,5,120,29,16,2,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,Champions T20 2024-25,5,1,5,2,128,9,120,132,8,113,29,28,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,19,13,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,National T20,11,2,1,2,148,7,117,147,8,120,14,19,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,2,5,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Mirza Tahir Baig,63,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,0,3,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Waqar Ahmad,64,National T20,3,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Waqar Ahmad,64,National T20,23,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Waqar Ahmad,64,National T20,35,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Waqar Ahmad,64,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,55,47,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Waqar Ahmad,64,National T20,25,2,2,5,132,3,79,131,9,120,40,32,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,
Waqar Ahmad,64,National T20,37,1,2,2,243,3,120,187,8,120,34,37,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,
Waqar Ahmad,64,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,16,16,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Waqar Ahmad,64,National T20,32,1,2,5,239,1,120,113,10,117,15,12,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,
Waqar Ahmad,64,National T20,39,1,2,1,110,9,120,111,1,96,9,6,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,
Mirza Tahir Baig,64,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,0,2,2,yes,3,no,DNB,DNB,DNB,DNB,DNB,no
Salman Khan,65,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Salman Khan,65,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,13,13,4,yes,3,no,DNB,DNB,DNB,DNB,DNB,no
Salman Khan,65,Champions T20 2024-25,3,1,5,4,160,8,120,161,2,96,7,5,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Waqar Ahmad,65,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,0,1,3,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Tayyab Arif,66,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Salman Khan,66,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,9,12,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
M Riaz Ullah,67,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Tayyab Arif,67,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,3,9,4,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Shahbaz Javed,68,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
M Riaz Ullah,68,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,7,10,4,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,National T20,4,2,3,5,142,0,84,141,7,120,DNB,DNB,DNB,DNB,5,DNB,DNB,DNB,DNB,DNB,DNB,DNB
Ghazi Ghori,69,Champions T20 2024-25,3,1,5,4,160,8,120,161,2,96,27,16,6,yes,3,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,National T20,23,1,3,2,183,3,120,167,9,120,17,18,3,yes,6,no,DNB,DNB,DNB,DNB,DNB,no
Shahbaz Javed,69,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,16,16,6,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,National T20,10,2,3,4,140,3,100,138,9,120,5,12,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,National T20,30,2,3,1,138,9,120,146,8,120,5,4,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,4,4,8,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Ghazi Ghori,69,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,1,8,6,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Shayan Sheikh,70,National T20,19,1,3,4,166,4,120,130,10,117,DNB,DNB,DNB,DNB,5,yes,24,20,0,0,0,yes
Shayan Sheikh,70,Champions T20 2024-25,3,1,5,4,160,8,120,161,2,96,20,12,8,yes,2,yes,18,27,0,0,0,yes
Shayan Sheikh,70,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,7,9,8,yes,3,yes,12,18,0,0,0,yes
Ghazi Ghori,70,PSL X,31,2,2,1,179,10,118,209,6,120,4,5,10,YES,2,NO,DNB,DNB,DNB,DNB,DNB,No
Shayan Sheikh,70,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,1,1,9,no,0,yes,18,16,2,0,"1,3",yes
Shayan Sheikh,70,Champions T20 2024-25,5,1,5,2,128,9,120,132,8,113,1,3,8,yes,3,yes,18,27,0,0,0,yes
Shayan Sheikh,70,National T20,16,1,3,5,184,7,120,116,6,120,0,1,8,yes,2,yes,18,18,1,0,7,yes
Shayan Sheikh,70,National T20,31,1,3,2,118,9,120,119,3,103,0,1,8,yes,2,yes,25,21,0,0,0,yes
M Rameez Jr.,71,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,11,18,10,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
M Rameez Jr.,71,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,3,4,9,no,0,no,25,29,2,0,"1,3",no
M Rameez Jr.,71,Champions T20 2024-25,8,2,5,3,159,10,118,194,5,120,0,2,11,yes,2,no,6,13,0,0,0,no
Shayan Sheikh,71,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,0,1,9,yes,2,yes,DNB,DNB,DNB,DNB,DNB,no
Ihsanullah,72,National T20,3,2,2,1,182,2,112,181,3,120,DNB,DNB,DNB,DNB,5,no,24,34,1,0,1,no
Ihsanullah,72,National T20,23,2,2,3,167,9,120,183,3,120,DNB,DNB,DNB,DNB,5,no,25,33,2,0,"1,4",no
Ihsanullah,72,Champions T20 2024-25,15,1,5,2,139,8,120,140,2,85,DNB,DNB,DNB,DNB,5,no,20,46,0,0,0,no
Ihsanullah,72,National T20,25,2,2,5,132,3,79,131,9,120,DNB,DNB,DNB,DNB,5,no,25,36,1,0,7,no
Ihsanullah,72,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,5,4,11,no,0,no,25,27,2,0,"2,4",no
Ihsanullah,72,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,1,1,11,no,0,no,26,37,0,0,0,no
M Rameez Jr.,72,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,1,2,10,yes,2,no,24,29,2,0,"1,5",no
Awais Ali,73,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Awais Ali,73,Champions T20 2024-25,18,1,5,3,71,10,96,72,3,54,15,17,11,no,0,no,20,22,0,0,0,no
Ihsanullah,73,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,0,1,11,yes,1,no,13,33,0,0,0,no
Salman Irshad,74,National T20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Salman Irshad,74,PSL X,30,1,4,3,251,5,120,172,10,110,DNB,DNB,DNB,DNB,6,NO,20,28,3,0,"1,8,10",NO
Salman Irshad,74,PSL X,13,2,3,6,171,3,103,168,5,120,DNB,DNB,DNB,DNB,5,no,24,41,0,0,0,no
Salman Irshad,74,Champions T20 2024-25,3,1,5,4,160,8,120,161,2,96,DNB,DNB,DNB,DNB,5,no,18,26,2,0,"2,3",no
Salman Irshad,74,Champions T20 2024-25,9,2,5,1,185,9,120,190,4,120,6,3,10,yes,1,no,26,37,0,0,0,no
Salman Irshad,74,Champions T20 2024-25,5,1,5,2,128,9,120,132,8,113,3,4,11,yes,0,no,24,26,1,0,0,no
Salman Irshad,74,Champions T20 2024-25,13,1,5,4,106,9,120,109,4,90,3,4,10,no,0,no,6,10,0,0,0,no
Salman Irshad,74,PSL X,31,2,2,1,179,10,118,209,6,120,2,4,11,YES,2,NO,26,34,2,0,"4,7",NO
Salman Irshad,74,Champions T20 2024-25,8,2,5,3,159,10,118,194,5,120,2,3,10,no,0,no,27,55,1,0,6,no
Awais Ali,74,Champions T20 2024-25,20,1,5,1,131,10,120,133,4,84,2,6,9,no,0,no,6,13,0,0,0,no
Salman Irshad,74,PSL X,33,2,2,4,107,10,91,202,8,120,0,0,11,no,0,No,24,40,2,0,"5,6",NO
Usman Khan,76,PSL X,13,1,6,3,168,5,120,171,3,103,61,40,3,yes,3,yes,DNB,DNB,DNB,DNB,DNB,no
Saim Ayub,75,PSL X,2,2,5,1,136,10,91,216,3,120,50,38,1,yes,2,yes,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,9,2,6,5,107,10,95,227,7,120,44,22,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,12,1,6,4,228,5,120,195,9,120,39,24,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,7,2,6,3,155,10,114,202,6,120,31,20,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,3,1,6,2,234,3,120,236,6,116,19,15,3,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,16,1,6,4,185,3,120,186,5,114,18,14,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,76,PSL X,18,1,6,1,89,10,102,90,0,41,0,3,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,National T20,7,2,4,1,137,8,120,199,4,120,32,37,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,Champions T20 2024-25,10,2,4,2,169,4,113,163,8,120,23,29,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,Champions T20 2024-25,3,2,4,5,161,2,96,160,8,120,14,10,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,National T20,24,2,4,3,127,10,104,218,3,120,9,9,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,Champions T20 2024-25,6,1,4,3,123,10,116,126,2,87,5,8,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,National T20,18,2,4,2,131,3,89,127,10,117,4,4,1,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Usman Khan,77,PSL X,20,2,6,2,117,10,97,204,4,120,1,6,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,National T20,32,2,4,2,113,10,117,239,2,120,46,47,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,Champions T20 2024-25,16,2,4,2,169,4,113,163,8,120,23,29,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,National T20,28,1,4,1,86,8,120,88,0,53,18,20,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,National T20,9,1,4,3,138,9,120,140,3,100,15,18,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,National T20,20,1,4,5,129,7,120,114,7,120,13,17,3,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,Champions T20 2024-25,13,2,4,5,123,10,116,126,2,87,5,8,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,Champions T20 2024-25,2,2,4,1,181,10,115,216,3,120,4,6,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Sharjeel Khan,77,Champions T20 2024-25,11,1,4,1,168,7,120,170,4,118,4,6,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,Champions T20 2024-25,19,1,4,3,168,7,120,170,4,118,4,6,2,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Abdul Wahid,78,PSL X,5,2,5,3,141,10,110,243,5,120,6,8,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Rizwan Hussain,79,PSL X,9,1,5,6,227,7,120,107,10,95,2,4,1,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,13,2,3,6,171,3,103,168,5,120,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,10,2,3,2,129,4,103,128,7,120,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,13,2,4,5,109,4,90,106,9,120,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,11,11,11,11,11,11,11,11,11,11,73,49,3,yes,2,yes,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,10,10,10,10,10,10,10,10,10,10,62,29,3,no,0,yes,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,2,2,4,1,181,10,115,216,3,120,54,26,3,yes,2,yes,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,3,2,4,5,161,2,96,160,8,120,46,28,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,7,1,3,6,202,6,120,155,10,112,33,16,6,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,6,1,4,3,123,10,116,126,2,87,26,20,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,19,1,4,2,155,6,120,160,4,81,18,17,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,Champions T20 2024-25,16,2,4,3,152,6,120,160,10,116,15,13,3,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,23,1,3,1,157,9,120,159,8,119,10,8,8,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,26,2,3,1,154,10,117,263,3,120,6,4,7,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,19,2,3,4,121,10,101,209,6,120,5,6,5,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Azan Awais,80,PSL X,11,1,5,2,147,8,120,148,8,117,4,8,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Haider Ali,81,PSL X,14,2,5,4,133,3,100,129,10,116,2,3,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Imran Rafiq,83,PSL X,22,2,5,3,143,9,120,147,4,100,1,3,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Rizwan Mehmood,85,Champions T20 2024-25,10,2,4,2,169,4,113,163,8,120,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,no
Rizwan Mehmood,85,Champions T20 2024-25,3,2,4,5,161,2,96,160,8,120,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,DNB,no
Yousaf Babar,84,PSL X,25,2,5,6,110,3,78,108,10,115,49,33,2,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Rizwan Mehmood,85,Champions T20 2024-25,2,2,4,1,181,10,115,216,3,120,16,15,5,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Rizwan Mehmood,85,Champions T20 2024-25,19,1,4,2,155,6,120,160,4,81,4,8,5,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,Champions T20 2024-25,3,2,4,5,161,2,96,160,8,120,78,53,2,no,0,yes,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,National T20,36,1,1,1,184,10,120,151,10,113,65,44,2,yes,4,yes,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,National T20,39,2,1,1,111,1,96,110,9,120,64,46,2,no,0,yes,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,National T20,23,2,1,5,102,2,84,100,8,120,42,35,1,no,0,no,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,National T20,6,2,1,4,98,1,58,97,10,110,41,16,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,Champions T20 2024-25,16,2,4,3,152,6,120,160,10,116,38,28,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Umar Siddiq,87,Champions T20 2024-25,10,2,4,2,169,4,113,163,8,120,30,26,1,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
