Player Name,Player ID,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Dismissal Type,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
Usman Tariq,14,PSL X,26,1,1,3,263,3,120,154,10,117,DNB,DNB,DNB,DNB,5,No,24,17,2,0,"7,8",YES
M. Haris,15,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
M. Haris,15,  Champions T20 2024-25,2,1,1,4,216,3,120,181,10,115,55,37,3,YES,1,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,4,1,1,3,162,5,120,150,7,120,25,18,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,7,2,1,2,167,5,120,170,6,120,22,16,3,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,9,1,1,5,190,4,120,185,9,120,7,6,3,YES,1,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,11,2,1,4,170,4,120,168,7,120,61,35,3,YES,6,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,14,1,1,3,168,10,120,169,7,114,7,9,3,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,17,1,1,2,147,9,120,118,10,111,19,11,3,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,20,2,1,5,133,4,84,131,10,120,52,30,3,No,0,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,  Champions T20 2024-25,22,1,1,2,199,5,120,124,10,115,21,15,3,YES,1,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,2,2,5,1,136,10,96,216,3,120,13,8,3,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,5,2,5,3,141,10,112,243,5,120,87,47,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,9,1,5,6,227,7,120,107,10,100,45,21,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,11,1,5,2,147,8,120,148,8,117,28,21,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,14,2,5,4,133,3,99,129,10,116,20,16,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,17,2,5,1,114,10,92,178,7,120,17,16,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,22,2,5,3,147,4,100,143,9,120,13,12,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,25,2,5,6,110,3,78,108,10,115,7,10,5,No,0,YES,DNB,DNB,DNB,DNB,DNB,No
M. Haris,15,PSL X,27,2,5,2,214,5,120,237,4,120,9,6,2,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,National T20,12,2,7,4,148,7,117,147,8,120,43,33,4,YES,2,No,12,10,0,0,0,No
Shoaib Malik,16,National T20,16,2,7,16,110,3,86,107,10,109,0,6,4,YES,1,No,12,16,0,0,0,No
Shoaib Malik,16,National T20,27,2,7,15,143,2,87,137,6,120,2,5,3,YES,2,No,24,17,0,0,0,No
Shoaib Malik,16,National T20,36,2,7,2,151,10,113,184,10,120,20,16,6,YES,6,No,24,24,1,0,2,No
Shoaib Malik,16,  Champions T20 2024-25,2,1,1,4,216,3,120,181,10,115,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,  Champions T20 2024-25,4,1,1,3,162,5,120,150,7,120,39,30,6,YES,2,No,24,23,2,0,"3,6",No
Shoaib Malik,16,  Champions T20 2024-25,7,2,1,2,167,5,120,170,6,120,16,21,4,YES,1,No,12,22,0,0,DNB,No
Shoaib Malik,16,  Champions T20 2024-25,9,1,1,5,190,4,120,185,9,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,  Champions T20 2024-25,11,2,1,4,170,4,120,168,7,120,21,16,6,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,  Champions T20 2024-25,14,1,1,3,168,10,120,169,7,114,22,16,5,YES,2,No,24,26,2,0,"2,6",No
Shoaib Malik,16,  Champions T20 2024-25,17,1,1,2,147,9,120,118,10,111,27,28,3,YES,2,No,18,31,0,0,0,No
Shoaib Malik,16,  Champions T20 2024-25,20,2,1,5,133,4,84,131,10,120,1,3,4,YES,1,No,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,  Champions T20 2024-25,22,1,1,2,199,5,120,124,10,115,6,3,7,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Shoaib Malik,16,PSL X,2,1,1,5,216,3,120,136,10,91,DNB,DNB,DNB,DNB,5,No,1,19,0,0,0,No
Shoaib Malik,16,PSL X,4,2,1,4,140,10,98,219,6,120,14,15,6,YES,2,No,1,16,0,0,0,No
M. Mohsin,17,National T20,35,1,7,2,181,3,120,182,2,112,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,National T20,12,1,7,18,215,4,120,81,10,107,14,15,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,National T20,28,2,7,17,88,0,53,86,8,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,National T20,29,1,7,9,146,9,120,138,9,120,47,42,5,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,National T20,33,1,7,4,130,5,120,131,4,107,14,22,5,YES,1,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,2,1,1,4,216,3,120,181,10,115,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,4,1,1,3,162,5,120,150,7,120,4,3,7,No,0,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,7,2,1,2,167,5,120,170,6,120,1,3,6,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,9,1,1,5,190,4,120,185,9,120,55,32,5,YES,3,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,11,2,1,4,170,4,120,168,7,120,15,15,5,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,14,1,1,3,168,10,120,169,7,114,11,10,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,17,1,1,2,147,9,120,118,10,111,12,16,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,  Champions T20 2024-25,20,2,1,5,133,4,84,131,10,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
M. Mohsin,17,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Tayyab Tahir,18,National T20,35,1,7,2,181,3,120,182,2,112,66,46,4,No,0,YES,DNB,DNB,DNB,DNB,DNB,No
Tayyab Tahir,18,National T20,12,1,7,18,215,4,120,81,10,107,33,16,5,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Tayyab Tahir,18,  Champions T20 2024-25,22,1,1,2,199,5,120,124,10,115,17,18,5,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Tayyab Tahir,18,PSL X,13,1,6,3,168,5,120,171,3,103,DNB,DNB,DNB,DNB,5,YES,DNB,DNB,DNB,DNB,DNB,No
Tayyab Tahir,18,PSL X,25,1,6,5,108,10,115,110,3,78,22,18,2,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Mehran Mumtaz,19,National T20,5,1,3,2,104,10,111,105,7,79,6,6,1,YES,2,No,12,22,0,0,0,No
Mehran Mumtaz,19,National T20,15,2,3,1,183,10,116,207,3,120,51,24,1,YES,2,No,24,40,0,0,0,No
Mehran Mumtaz,19,National T20,23,1,3,4,218,3,120,127,10,104,DNB,DNB,DNB,DNB,5,No,12,24,0,1,0,No
Mehran Mumtaz,19,Champions T20 2024-25,9,1,1,5,190,4,120,185,9,120,DNB,DNB,DNB,DNB,5,No,24,32,2,0,"2,3",No
Mehran Mumtaz,19,PSL X,DNP,,,,,,,,,,,,,DNP,6,No,,,,,DNP,No
Zaman Khan,20,National T20,9,1,0,0,149,10,120,154,6,103,0,1,9,YES,4,No,19,39,1,0,7,YES
Zaman Khan,20,National T20,14,1,0,0,164,8,120,168,5,110,5,3,9,No,0,No,18,33,1,0,1,YES
Zaman Khan,20,National T20,27,1,0,0,137,6,120,143,2,87,9,6,8,No,0,No,12,17,0,0,0,YES
Zaman Khan,20,Champions T20 2024-25,2,1,1,4,216,3,120,181,10,115,DNB,DNB,DNB,DNB,5,No,24,45,0,0,0,YES
Zaman Khan,20,Champions T20 2024-25,4,1,1,3,162,5,120,150,7,120,DNB,DNB,DNB,DNB,5,No,24,38,2,0,0,YES
Zaman Khan,20,Champions T20 2024-25,17,1,1,2,147,9,120,118,10,111,8,5,9,YES,3,No,12,13,0,0,0,YES
Zaman Khan,20,Champions T20 2024-25,20,2,1,5,133,4,84,131,10,120,DNB,DNB,DNB,DNB,5,No,24,41,2,0,"4,6",YES
Zaman Khan,20,PSL X,6,1,4,2,201,6,120,136,10,115,DNB,DNB,DNB,DNB,5,No,18,16,0,0,0,YES
Zaman Khan,20,PSL X,12,2,4,6,195,9,120,228,5,120,1,2,11,No,0,No,6,22,0,0,0,YES
Adil Amin,21,National T20,3,2,2,7,182,2,112,181,3,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Adil Amin,21,National T20,23,2,2,9,167,9,120,183,3,120,12,15,5,YES,4,No,12,15,0,0,0,No
Adil Amin,21,National T20,25,2,2,17,132,3,79,131,9,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Adil Amin,21,National T20,35,2,2,7,140,7,116,138,7,120,4,5,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Adil Amin,21,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,No,,,,,DNP,No
Adil Amin,21,PSL X,DNP,,,,,,,,,,,,,DNP,6,No,,,,,DNP,No
Tahir Hussain,22,National T20,11,1,4,7,147,8,120,148,7,117,DNB,DNB,DNB,DNB,5,No,24,34,2,0,"3,4",No
Tahir Hussain,22,Champions T20 2024-25,2,1,1,4,216,3,120,181,10,115,DNB,DNB,DNB,DNB,5,No,24,41,1,0,7,No
Tahir Hussain,22,Champions T20 2024-25,4,1,1,3,162,5,120,150,7,120,DNB,DNB,DNB,DNB,5,No,24,42,0,0,0,No
Tahir Hussain,22,Champions T20 2024-25,7,2,1,2,167,5,120,170,6,120,DNB,DNB,DNB,DNB,5,No,18,36,2,0,"5,6",No
Tahir Hussain,22,PSL X,DNP,,,,,,,,,,,,,DNP,6,No,,,,,DNP,No
Umair Afridi,23,National T20,1,2,3,1,73,5,79,159,6,120,DNB,DNB,DNB,DNB,5,No,18,22,1,1,1,No
Umair Afridi,23,National T20,31,1,3,2,118,9,120,119,3,103,DNB,DNB,DNB,DNB,5,No,13,20,0,0,0,No
Umair Afridi,23,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmed Hassan,25,National T20,27,2,7,15,143,2,87,137,6,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Ahmed Hassan,25,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmed Hassan,25,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Zeeshan Zameer,26,National T20,29,1,1,4,182,5,120,165,5,120,DNB,DNB,DNB,DNB,5,No,24,32,0,0,0,YES
Zeeshan Zameer,26,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Zeeshan Zameer,26,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Naveed Ahmed Khan,27,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Naveed Ahmed Khan,27,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Naveed Ahmed Khan,27,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Nasir Nawaz,28,National T20,5,1,3,2,104,10,111,105,7,79,3,9,2,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Nasir Nawaz,28,National T20,15,2,3,1,183,10,116,207,3,120,5,6,2,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Nasir Nawaz,28,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Nasir Nawaz,28,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abdul Fasih,29,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abdul Fasih,29,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abdul Fasih,29,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Saad Khan,30,National T20,7,2,4,1,137,8,120,199,4,120,11,9,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Saad Khan,30,National T20,18,2,4,2,131,3,89,127,10,117,43,25,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Saad Khan,30,National T20,23,2,4,3,218,3,120,127,10,104,53,34,5,YES,1,No,DNB,DNB,DNB,DNB,DNB,No
Saad Khan,30,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,No
Saad Khan,30,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Junaid Ali,31,National T20,6,2,1,4,98,1,58,97,10,110,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,13,2,1,1,134,10,113,171,5,120,14,17,6,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,24,2,1,5,102,2,84,100,8,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,31,2,1,3,119,3,103,118,9,120,5,6,5,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,36,1,1,4,184,10,120,151,10,113,12,12,5,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,38,1,1,4,166,4,120,161,7,120,20,20,5,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,National T20,39,2,1,2,110,9,120,111,1,96,30,30,3,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Junaid Ali,31,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Junaid Ali,31,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Azam Khan WK,32,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Azam Khan WK,32,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Azam Khan WK,32,PSL X,1,2,3,4,143,2,104,139,10,116,DNB,DNB,DNB,DNB,5,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,5,1,3,5,243,5,120,141,10,110,16,9,4,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,7,1,3,6,202,6,120,155,5,112,4,8,5,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,10,2,3,2,129,4,103,128,7,120,31,30,2,YES,1,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,19,2,3,4,121,10,101,209,6,120,1,2,4,YES,4,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,22,1,3,5,143,9,120,147,4,101,8,7,6,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan WK,32,PSL X,26,2,3,1,154,10,117,263,3,120,6,9,6,YES,2,YES,DNB,DNB,DNB,DNB,DNB,No
Azam Khan Jr.,33,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Azam Khan Jr.,33,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Azam Khan Jr.,33,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shawaiz Irfan,34,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shawaiz Irfan,34,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shawaiz Irfan,34,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmed Safi Abdullah,35,National T20,7,2,7,14,199,4,120,137,8,120,DNB,DNB,DNB,DNB,5,No,24,29,1,0,1,No
Ahmed Safi Abdullah,35,National T20,15,1,7,10,207,3,120,183,10,116,DNB,DNB,DNB,DNB,5,No,18,25,1,0,4,No
Ahmed Safi Abdullah,35,National T20,21,1,7,4,134,10,116,135,2,99,10,16,8,No,0,No,24,30,0,0,0,No
Ahmed Safi Abdullah,35,National T20,35,1,7,4,138,7,120,140,7,116,1,3,8,YES,1,No,24,20,3,0,"3,5,7",No
Ahmed Safi Abdullah,35,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmed Safi Abdullah,35,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
M. Saleem,36,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
M. Saleem,36,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
M. Saleem,36,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ayaz Tasawar,37,National T20,36,2,7,2,151,10,113,184,10,120,7,10,4,YES,2,No,DNB,DNB,DNB,DNB,DNB,No
Ayaz Tasawar,37,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ayaz Tasawar,37,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Amir Hassan,38,National T20,23,1,3,4,218,3,120,127,10,104,DNB,DNB,DNB,DNB,5,No,18,18,0,0,0,No
Amir Hassan,38,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Amir Hassan,38,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Rameez Aziz,39,National T-20 2025,4,2,3,5,142,0,84,141,7,120,DNB,DNB,DNB,DNB,DNP,Yes,DNB,DNB,DNB,DNB,DNB,Yes
Rameez Aziz,39,National T-20 2025,10,2,3,4,140,3,100,138,9,120,56,30,5,No,0,Yes,26,22,1,0,3,Yes
Rameez Aziz,39,National T-20 2025,23,1,3,2,183,3,120,167,8,120,15,17,4,Yes,2,Yes,DNB,DNB,DNB,DNB,DNB,Yes
Rameez Aziz,39,National T-20 2025,30,2,3,1,138,9,120,146,8,120,24,36,5,Yes,2,Yes,,,,,DNB,Yes
Rameez Aziz,39,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Zeeshan Ashraf,40,National T-20 2025,11,1,2,1,147,8,120,148,7,117,6,7,1,Yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Zeeshan Ashraf,40,National T-20 2025,13,2,2,4,168,5,110,164,8,120,22,15,1,Yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Zeeshan Ashraf,40,National T-20 2025,25,1,2,3,167,7,120,93,10,104,10,6,1,Yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Zeeshan Ashraf,40,National T-20 2025,34,1,2,2,155,9,120,148,8,120,60,34,1,Yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Zeeshan Ashraf,40,National T-20 2025,38,2,2,2,161,7,120,166,4,120,0,3,1,Yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Zeeshan Ashraf,40,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
M Suleman,41,National T-20 2025,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
M Suleman,41,Champions T20 Cup 2024-25,3,1,5,4,160,8,120,161,2,96,34,27,5,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
M Suleman,41,Champions T20 Cup 2024-25,5,1,5,2,128,9,120,132,8,113,9,11,6,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
M Suleman,41,Champions T20 Cup 2024-25,8,2,5,3,159,10,118,194,5,120,13,11,7,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Khuram Shahzad,42,National T-20 2025,7,1,1,4,199,4,120,137,8,120,DNB,DNB,DNB,DNB,5,No,24,25,1,0,2,No
Khuram Shahzad,42,National T-20 2025,14,1,1,3,207,3,120,183,10,116,DNB,DNB,DNB,DNB,5,No,24,26,1,0,2,No
Khuram Shahzad,42,National T-20 2025,21,1,1,2,134,10,118,135,2,99,1,1,11,yes,3,No,21,24,1,0,2,No
Khuram Shahzad,42,National T-20 2025,35,1,1,2,138,7,120,140,7,116,DNB,DNB,DNB,DNB,5,No,25,24,1,0,1,No
Khuram Shahzad,42,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Khuram Shahzad,42,PSl 2025,15,1,1,2,142,10,117,137,8,120,1,3,10,Yes,3,No,24,31,2,0,"4,8",No
Khuram Shahzad,42,PSl 2025,17,1,1,5,178,7,120,114,10,92,DNB,DNB,DNB,DNB,5,No,19,9,2,1,"7,8",No
Khuram Shahzad,42,PSl 2025,18,2,1,6,90,0,41,89,10,102,DNB,DNB,DNB,DNB,5,No,26,23,4,0,"1,3,4,5",No
Khuram Shahzad,42,PSl 2025,21,2,1,3,DNP,DNP,DNP,111,3,69,DNB,DNB,DNB,DNB,5,No,13,12,1,0,1,No
Khuram Shahzad,42,PSl 2025,23,2,1,4,159,8,119,157,9,120,DNB,DNB,DNB,DNB,5,No,24,29,1,0,8,No
Khuram Shahzad,42,PSl 2025,26,1,1,4,263,3,120,154,10,117,DNB,DNB,DNB,DNB,5,No,25,41,1,0,5,No
Khuram Shahzad,42,PSl 2025,28,2,1,6,190,8,120,185,7,120,0,0,10,No,0,No,24,43,1,0,5,No
Muhammad Abbas ,43,National T-20 2025,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Muhammad Abbas ,43,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Kashif Ali ,44,National T-20 2025,5,1,3,2,104,10,111,105,3,79,6,13,10,No,0,No,12,16,1,0,1,No
Kashif Ali ,44,National T-20 2025,14,2,3,1,183,10,116,207,3,120,0,1,11,Yes,2,No,29,54,0,0,0,No
Kashif Ali ,44,Champions T20 cup 2024-25,3,1,5,4,160,8,120,161,2,96,DNB,DNB,DNB,DNB,5,No,20,26,0,0,0,No
Kashif Ali ,44,Champions T20 cup 2024-25,5,1,5,2,128,9,120,132,8,113,9,9,10,No,0,No,18,36,0,0,0,No
Kashif Ali Jr.,45,National T-20 2025,4,2,3,5,142,0,84,141,7,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Kashif Ali Jr.,45,National T-20 2025,10,2,3,4,140,3,100,138,9,120,DNB,DNB,DNB,DNB,5,No,DNB,DNB,DNB,DNB,DNB,No
Kashif Ali Jr.,45,National T-20 2025,23,1,3,2,183,3,120,167,9,120,6,4,5,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Kashif Ali Jr.,45,National T-20 2025,30,2,3,1,138,9,120,146,8,120,32,26,6,yes,1,No,DNB,DNB,DNB,DNB,DNB,No
Kashif Ali Jr.,45,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Aftab Ibrahim ,46,National T-20 2025,4,2,3,5,142,0,84,141,7,120,DNB,DNB,DNB,DNB,5,No,12,20,0,0,0,No
Aftab Ibrahim ,46,Champions T20 Cup 2024-25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP
Saqib Khan,47,National T-20 2025,1,1,1,3,159,6,120,73,5,79,5,2,11,No,0,Yes,0,0,0,0,0,yes
Saqib Khan,47,National T-20 2025,8,2,1,5,135,4,105,132,7,120,DNB,DNB,DNB,DNB,5,yes,25,23,3,0,"1,2,3",yes
Saqib Khan,47,National T-20 2025,15,1,1,2,171,5,120,134,10,113,20,12,7,No,0,Yes,17,20,1,0,11,yes
Saqib Khan,47,National T-20 2025,34,2,2,2,148,8,120,155,9,120,4,2,8,yes,1,yes,6,14,0,0,0,yes
Saqib Khan,47,Champions T20 cup 2024-25,3,1,5,4,160,8,120,161,2,96,10,7,7,Yes,1,Yes,25,48,0,0,0,Yes
Saqib Khan,47,Champions T20 cup 2024-25,8,2,5,3,159,10,118,194,5,120,2,3,8,Yes,2,Yes,18,38,0,0,0,Yes
Sahibzada Farhan,48,National T-20 2025,3,2,2,1,182,2,112,181,3,120,114*,59,1,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,23,2,2,3,167,9,120,183,3,120,62,48,1,yes,1,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,25,2,2,5,132,3,79,131,9,120,76,39,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,32,1,2,5,239,1,120,113,10,117,162*,72,1,No,0,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,35,2,2,1,140,7,116,138,7,120,26,13,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,37,1,2,2,243,3,120,187,8,120,148,72,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,National T-20 2025,39,1,2,1,110,9,120,111,1,96,17,16,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,Champions T20 cup 2024-25,3,1,5,4,160,8,120,161,2,96,12,15,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
Sahibzada Farhan,48,Champions T20 cup 2024-25,5,1,5,2,128,9,120,132,8,113,0,4,1,yes,2,No,DNB,DNB,DNB,DNB,DNB,No
