Player ID,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Made by Own Team,Total Wickets Lost by Own Team,Total Balls Played by Own Team,Total Runs Made by Opposition Team,Total Wickets Lost by Opposition Team,Total Balls Played by Opposition Team,Runs made,Balls consumed,Batting position,Dismissed,Special Batting Talent,Balls bowled,Wickets taken,Maidens bowled,Batters Dismissed,Special Bowling Talent,Tournament
40,11,1,2,1,147,8,120,148,7,117,6,7,Opner,yes,No,,,,,No,National T20 2025
40,13,2,2,4,168,5,110,164,8,120,22,15,Opner,yes,No,,,,,No,National T20 2025
40,25,1,2,3,167,7,120,93,10,104,10,6,Opner,yes,No,,,,,No,National T20 2025
40,34,1,2,2,155,9,120,148,8,120,60,34,Opner,yes,No,,,,,No,National T20 2025
40,38,2,2,2,161,7,120,166,4,120,0,3,Opner,yes,No,,,,,No,National T20 2025
