Player ID,Match ID,Innings Number,Team standing,Opposition standing,Total Runs Made by Own Team,Total Wickets Lost by Own Team,Total Balls Played by Own Team,Total Runs Made by Opposition Team,Total Wickets Lost by Opposition Team,Total Balls Played by Opposition Team,Runs made,Balls consumed,Batting position,Dismissed,Special Batting Talent,Balls bowled,Wickets taken,Maidens bowled,Batters Dismissed,Special Bowling Talent,Tournament
75,1,2,0,0,186,10,209,347,6,300,20,15,1,YES,,DNB,DNB,DNB,DNB,,Champions One Day 2024-25
75,3,1,0,0,327,10,298,278,10,282,6,12,1,YES,,DNB,DNB,DNB,DNB,,Champions One Day 2024-25
75,5,1,0,0,283,10,281,199,10,212,10,20,1,YES,,DNB,DNB,DNB,DNB,,Champions One Day 2024-25
75,9,1,0,0,344,7,300,324,10,297,156,130,1,YES,,DNB,DNB,DNB,DNB,,Champions One Day 2024-25
75,11,2,0,0,143,3,142,137,10,215,33,36,1,YES,,DNB,DNB,DNB,DNB,,Champions One Day 2024-25
