Player ID,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Made by Own Team,Total Wickets Lost by Own Team,Total Balls Played by Own Team,Total Runs Made by Opposition Team,Total Wickets Lost by Opposition Team,Total Balls Played by Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent,Tournament
35,7,2,7,14,199,4,120,137,8,120,,,,,,24,1,0,1,,National T20
35,15,1,7,10,207,3,120,183,10,116,,,,,,18,1,0,4,,National T20
35,21,1,7,4,134,10,116,135,2,99,10.0,16.0,8.0,No,,24,0,0,,,National T20
35,35,1,7,4,138,7,120,140,7,116,1.0,3.0,8.0,Yes,,24,3,0,"3,5,7",,National T20
35,13,2,3,1,189,10,257,405,10,602,43.0,43.0,8.0,No,,90,1,2,2,,QAT
35,13,4,3,1,285,10,602,203,10,296,11.0,16.0,8.0,Yes,,96,3,1,"3,5,8",,QAT
